00-00	43.0	43.0	39.0	40.0	43.0
00-02	44.0	43.0	40.0	40.0	42.0
00-04	43.0	43.0	39.0	40.0	43.0
00-06	43.0	43.0	40.0	40.0	43.0
00-08	43.0	43.0	40.0	40.0	43.0
00-10	46.0	46.0	40.0	41.0	43.0
00-12	44.0	44.0	40.0	41.0	43.0
00-14	43.0	43.0	39.0	41.0	43.0
00-16	42.0	42.0	39.0	40.0	42.0
00-18	43.0	43.0	40.0	41.0	42.0
00-20	43.0	43.0	40.0	40.0	43.0
00-22	43.0	43.0	40.0	42.0	42.0
00-24	44.0	43.0	39.0	41.0	42.0
00-26	44.0	42.0	40.0	40.0	41.0
00-28	43.0	43.0	39.0	40.0	42.0
00-30	47.0	47.0	44.0	44.0	44.0
00-32	49.0	46.0	49.0	45.0	45.0
00-34	49.0	49.0	45.0	44.0	45.0
00-36	48.0	48.0	46.0	47.0	48.0
00-38	48.0	47.0	44.0	48.0	48.0
00-40	49.0	48.0	45.0	49.0	48.0
00-42	49.0	49.0	45.0	47.0	47.0
00-44	51.0	51.0	45.0	45.0	45.0
00-46	51.0	47.0	45.0	51.0	50.0
00-48	51.0	47.0	46.0	51.0	49.0
00-50	50.0	49.0	50.0	48.0	47.0
00-52	50.0	50.0	50.0	47.0	47.0
00-54	52.0	52.0	46.0	44.0	45.0
00-56	53.0	48.0	44.0	46.0	53.0
00-58	53.0	46.0	43.0	46.0	53.0
01-00	48.0	48.0	46.0	44.0	46.0
01-02	44.0	44.0	40.0	40.0	43.0
01-04	43.0	43.0	40.0	40.0	43.0
01-06	52.0	52.0	46.0	46.0	46.0
01-08	44.0	44.0	40.0	41.0	43.0
01-10	43.0	43.0	40.0	40.0	42.0
01-12	44.0	44.0	41.0	40.0	43.0
01-14	44.0	44.0	39.0	40.0	42.0
01-16	43.0	43.0	40.0	40.0	43.0
01-18	43.0	43.0	39.0	40.0	43.0
01-20	43.0	43.0	40.0	41.0	43.0
01-22	43.0	42.0	40.0	41.0	43.0
01-24	43.0	43.0	40.0	41.0	42.0
01-26	42.0	42.0	39.0	40.0	42.0
01-28	43.0	43.0	39.0	40.0	42.0
01-30	44.0	44.0	40.0	40.0	43.0
01-32	43.0	43.0	40.0	40.0	42.0
01-34	43.0	43.0	39.0	40.0	42.0
01-36	43.0	42.0	40.0	40.0	43.0
01-38	44.0	44.0	39.0	41.0	43.0
01-40	43.0	43.0	40.0	41.0	43.0
01-42	43.0	43.0	38.0	41.0	42.0
01-44	43.0	43.0	40.0	41.0	41.0
01-46	43.0	43.0	39.0	40.0	41.0
01-48	43.0	43.0	40.0	41.0	43.0
01-50	44.0	44.0	41.0	42.0	44.0
01-52	42.0	42.0	40.0	40.0	42.0
01-54	43.0	43.0	39.0	40.0	42.0
01-56	42.0	42.0	39.0	40.0	42.0
01-58	43.0	43.0	39.0	40.0	42.0
02-00	43.0	43.0	40.0	41.0	42.0
02-02	43.0	43.0	39.0	40.0	42.0
02-04	43.0	43.0	39.0	39.0	43.0
02-06	43.0	43.0	39.0	40.0	42.0
02-08	43.0	43.0	39.0	40.0	42.0
02-10	44.0	43.0	39.0	40.0	41.0
02-12	43.0	43.0	39.0	41.0	42.0
02-14	42.0	42.0	39.0	40.0	42.0
02-16	44.0	43.0	40.0	41.0	42.0
02-18	43.0	43.0	39.0	40.0	42.0
02-20	44.0	44.0	40.0	40.0	43.0
02-22	43.0	42.0	39.0	42.0	43.0
02-24	42.0	42.0	40.0	41.0	42.0
02-26	43.0	43.0	39.0	40.0	42.0
02-28	42.0	41.0	40.0	41.0	42.0
02-30	43.0	43.0	40.0	41.0	43.0
02-32	42.0	42.0	39.0	40.0	42.0
02-34	42.0	42.0	39.0	40.0	43.0
02-36	43.0	43.0	39.0	40.0	43.0
02-38	44.0	44.0	40.0	40.0	42.0
02-40	43.0	43.0	40.0	40.0	43.0
02-42	43.0	43.0	40.0	41.0	43.0
02-44	43.0	42.0	39.0	39.0	43.0
02-46	42.0	42.0	39.0	40.0	42.0
02-48	44.0	44.0	39.0	40.0	43.0
02-50	42.0	42.0	39.0	40.0	42.0
02-52	42.0	42.0	39.0	39.0	42.0
02-54	44.0	44.0	40.0	40.0	43.0
02-56	43.0	43.0	39.0	40.0	43.0
02-58	43.0	43.0	40.0	40.0	42.0
03-00	51.0	51.0	45.0	45.0	45.0
03-02	48.0	48.0	44.0	47.0	48.0
03-04	48.0	48.0	46.0	45.0	47.0
03-06	49.0	49.0	47.0	47.0	48.0
03-08	49.0	49.0	44.0	44.0	45.0
03-10	49.0	49.0	47.0	46.0	47.0
03-12	48.0	48.0	47.0	47.0	48.0
03-14	47.0	47.0	47.0	45.0	47.0
03-16	52.0	52.0	49.0	48.0	48.0
03-18	52.0	52.0	47.0	46.0	47.0
03-20	50.0	48.0	50.0	46.0	45.0
03-22	50.0	50.0	50.0	46.0	48.0
03-24	53.0	53.0	46.0	45.0	47.0
03-26	50.0	48.0	46.0	50.0	49.0
03-28	51.0	47.0	45.0	51.0	47.0
03-30	50.0	49.0	50.0	49.0	47.0
03-32	51.0	48.0	46.0	51.0	47.0
03-34	52.0	52.0	46.0	45.0	45.0
03-36	53.0	53.0	49.0	51.0	50.0
03-38	50.0	48.0	45.0	49.0	49.0
03-40	51.0	50.0	50.0	50.0	51.0
03-42	50.0	46.0	44.0	46.0	50.0
03-44	50.0	46.0	44.0	46.0	50.0
03-46	50.0	48.0	45.0	45.0	50.0
03-48	50.0	50.0	50.0	48.0	47.0
03-50	52.0	53.0	47.0	46.0	47.0
03-52	52.0	52.0	46.0	46.0	47.0
03-54	52.0	52.0	44.0	46.0	47.0
03-56	52.0	52.0	45.0	44.0	46.0
03-58	49.0	49.0	43.0	43.0	45.0
04-00	50.0	50.0	46.0	45.0	46.0
04-02	52.0	52.0	44.0	44.0	45.0
04-04	48.0	47.0	48.0	44.0	44.0
04-06	44.0	44.0	40.0	41.0	42.0
04-08	43.0	43.0	39.0	40.0	41.0
04-10	43.0	43.0	40.0	42.0	41.0
04-12	44.0	44.0	39.0	41.0	42.0
04-14	43.0	43.0	38.0	40.0	43.0
04-16	44.0	44.0	39.0	41.0	42.0
04-18	43.0	43.0	40.0	41.0	41.0
04-20	48.0	47.0	48.0	46.0	46.0
04-22	43.0	43.0	39.0	41.0	42.0
04-24	43.0	43.0	39.0	41.0	42.0
04-26	42.0	42.0	40.0	40.0	42.0
04-28	42.0	42.0	38.0	40.0	42.0
04-30	43.0	43.0	39.0	41.0	42.0
04-32	43.0	42.0	39.0	41.0	42.0
04-34	42.0	42.0	39.0	40.0	42.0
04-36	44.0	43.0	39.0	41.0	43.0
04-38	43.0	42.0	40.0	41.0	43.0
04-40	43.0	41.0	39.0	41.0	43.0
04-42	43.0	42.0	39.0	40.0	42.0
04-44	43.0	42.0	39.0	41.0	42.0
04-46	43.0	42.0	38.0	40.0	43.0
04-48	43.0	42.0	39.0	42.0	43.0
04-50	43.0	42.0	38.0	40.0	44.0
04-52	42.0	42.0	38.0	40.0	42.0
04-54	43.0	43.0	38.0	41.0	43.0
04-56	42.0	42.0	38.0	40.0	42.0
04-58	43.0	42.0	39.0	40.0	42.0
05-00	43.0	43.0	40.0	42.0	43.0
05-02	42.0	41.0	39.0	41.0	42.0
05-04	42.0	42.0	39.0	41.0	42.0
05-06	43.0	43.0	39.0	40.0	41.0
05-08	43.0	42.0	38.0	40.0	43.0
05-10	43.0	43.0	39.0	40.0	42.0
05-12	42.0	42.0	39.0	40.0	42.0
05-14	42.0	42.0	38.0	40.0	42.0
05-16	42.0	42.0	39.0	40.0	42.0
05-18	43.0	43.0	39.0	41.0	41.0
05-20	43.0	43.0	39.0	41.0	42.0
05-22	42.0	42.0	38.0	41.0	41.0
05-24	42.0	42.0	38.0	40.0	42.0
05-26	43.0	44.0	40.0	40.0	42.0
05-28	42.0	42.0	39.0	40.0	42.0
05-30	43.0	43.0	38.0	40.0	43.0
05-32	43.0	43.0	38.0	40.0	42.0
05-34	42.0	42.0	39.0	40.0	42.0
05-36	42.0	42.0	39.0	40.0	42.0
05-38	42.0	42.0	38.0	40.0	42.0
05-40	42.0	42.0	39.0	40.0	43.0
05-42	43.0	42.0	38.0	40.0	42.0
05-44	43.0	43.0	39.0	40.0	41.0
05-46	43.0	43.0	38.0	40.0	42.0
05-48	42.0	43.0	38.0	41.0	42.0
05-50	42.0	42.0	39.0	40.0	42.0
05-52	43.0	43.0	39.0	41.0	42.0
05-54	43.0	43.0	40.0	41.0	43.0
05-56	42.0	42.0	39.0	40.0	42.0
05-58	43.0	43.0	39.0	40.0	42.0
06-00	43.0	43.0	38.0	40.0	42.0
06-02	42.0	42.0	39.0	40.0	42.0
06-04	42.0	42.0	39.0	40.0	42.0
06-06	42.0	42.0	39.0	40.0	42.0
06-08	42.0	42.0	39.0	40.0	42.0
06-10	42.0	42.0	39.0	40.0	42.0
06-12	44.0	44.0	40.0	40.0	41.0
06-14	43.0	43.0	39.0	40.0	42.0
06-16	43.0	42.0	39.0	40.0	42.0
06-18	43.0	43.0	40.0	40.0	42.0
06-20	43.0	43.0	39.0	40.0	43.0
06-22	43.0	43.0	39.0	40.0	42.0
06-24	43.0	42.0	39.0	40.0	43.0
06-26	43.0	43.0	39.0	41.0	41.0
06-28	42.0	42.0	39.0	40.0	42.0
06-30	44.0	44.0	39.0	42.0	44.0
06-32	43.0	43.0	40.0	41.0	43.0
06-34	43.0	43.0	38.0	40.0	42.0
06-36	43.0	43.0	39.0	40.0	42.0
06-38	43.0	43.0	39.0	41.0	42.0
06-40	43.0	43.0	39.0	40.0	42.0
06-42	43.0	43.0	40.0	41.0	43.0
06-44	43.0	43.0	39.0	40.0	42.0
06-46	43.0	43.0	39.0	41.0	42.0
06-48	43.0	43.0	39.0	40.0	42.0
06-50	50.0	50.0	44.0	45.0	46.0
06-52	43.0	42.0	39.0	40.0	43.0
06-54	44.0	44.0	39.0	42.0	42.0
06-56	45.0	45.0	41.0	43.0	45.0
06-58	43.0	43.0	38.0	40.0	42.0
07-00	44.0	44.0	39.0	41.0	42.0
07-02	43.0	43.0	39.0	41.0	42.0
07-04	51.0	51.0	43.0	44.0	45.0
07-06	53.0	53.0	46.0	45.0	46.0
07-08	50.0	50.0	46.0	46.0	47.0
07-10	44.0	44.0	40.0	41.0	44.0
07-12	48.0	46.0	44.0	48.0	48.0
07-14	44.0	44.0	39.0	41.0	43.0
07-16	43.0	42.0	39.0	40.0	42.0
07-18	44.0	44.0	39.0	42.0	43.0
07-20	43.0	43.0	40.0	41.0	42.0
07-22	43.0	43.0	41.0	41.0	42.0
07-24	44.0	44.0	40.0	40.0	43.0
07-26	42.0	42.0	39.0	40.0	42.0
07-28	42.0	42.0	39.0	40.0	41.0
07-30	44.0	44.0	41.0	41.0	42.0
07-32	45.0	45.0	40.0	41.0	42.0
07-34	51.0	51.0	47.0	47.0	45.0
07-36	44.0	44.0	40.0	43.0	44.0
07-38	44.0	44.0	39.0	41.0	43.0
07-40	44.0	43.0	40.0	40.0	43.0
07-42	44.0	44.0	41.0	42.0	44.0
07-44	44.0	44.0	41.0	41.0	43.0
07-46	43.0	43.0	40.0	42.0	43.0
07-48	44.0	44.0	39.0	41.0	43.0
07-50	42.0	42.0	40.0	41.0	42.0
07-52	43.0	42.0	39.0	41.0	43.0
