14-28	82.0	82.0	80.0	82.0	81.0
14-30	83.0	81.0	83.0	83.0	82.0
14-32	78.0	78.0	77.0	76.0	73.0
14-34	83.0	82.0	83.0	83.0	81.0
14-36	80.0	77.0	79.0	80.0	80.0
14-38	80.0	80.0	79.0	77.0	76.0
14-40	79.0	79.0	77.0	76.0	75.0
14-42	75.0	75.0	73.0	73.0	73.0
14-44	81.0	81.0	79.0	81.0	80.0
14-46	82.0	82.0	79.0	82.0	82.0
14-48	79.0	79.0	77.0	78.0	77.0
14-50	83.0	83.0	81.0	80.0	77.0
14-52	74.0	74.0	72.0	70.0	72.0
14-54	68.0	68.0	64.0	63.0	65.0
14-56	82.0	82.0	82.0	79.0	78.0
14-58	78.0	78.0	78.0	77.0	74.0
15-00	80.0	80.0	79.0	77.0	76.0
15-02	81.0	81.0	81.0	79.0	75.0
15-04	76.0	76.0	74.0	72.0	72.0
15-06	81.0	81.0	79.0	76.0	77.0
15-08	85.0	85.0	83.0	82.0	77.0
15-10	74.0	74.0	72.0	71.0	70.0
15-12	74.0	74.0	72.0	71.0	70.0
15-14	75.0	75.0	74.0	72.0	71.0
15-16	71.0	71.0	70.0	69.0	69.0
15-18	77.0	77.0	77.0	76.0	73.0
15-20	85.0	85.0	84.0	83.0	82.0
15-22	83.0	83.0	83.0	81.0	81.0
15-24	79.0	78.0	78.0	78.0	77.0
15-26	79.0	79.0	78.0	77.0	74.0
15-28	82.0	81.0	82.0	80.0	75.0
15-30	74.0	74.0	73.0	71.0	72.0
15-32	83.0	83.0	83.0	80.0	76.0
15-34	80.0	80.0	77.0	80.0	79.0
15-36	79.0	79.0	79.0	79.0	78.0
15-38	80.0	80.0	78.0	75.0	75.0
15-40	80.0	80.0	77.0	79.0	78.0
15-42	73.0	71.0	71.0	73.0	73.0
15-44	82.0	83.0	81.0	79.0	74.0
15-46	80.0	80.0	78.0	79.0	77.0
15-48	74.0	74.0	73.0	70.0	71.0
15-50	83.0	83.0	82.0	82.0	78.0
