00-00	29.0	29.0	25.0	24.0	28.0	29.0
00-02	27.0	27.0	24.0	24.0	27.0	29.0
00-04	28.0	28.0	25.0	23.0	29.0	29.0
00-06	28.0	28.0	26.0	23.0	28.0	29.0
00-08	28.0	28.0	26.0	23.0	29.0	29.0
00-10	28.0	28.0	24.0	22.0	28.0	28.0
00-12	29.0	29.0	26.0	23.0	29.0	29.0
00-14	28.0	28.0	25.0	23.0	28.0	28.0
00-16	28.0	28.0	25.0	22.0	28.0	28.0
00-18	30.0	30.0	25.0	23.0	29.0	30.0
00-20	30.0	30.0	25.0	25.0	28.0	30.0
00-22	29.0	28.0	24.0	23.0	27.0	28.0
00-24	29.0	29.0	25.0	24.0	28.0	29.0
00-26	30.0	30.0	24.0	24.0	28.0	30.0
00-28	29.0	29.0	25.0	24.0	26.0	29.0
00-30	30.0	30.0	25.0	23.0	28.0	30.0
00-32	28.0	28.0	25.0	22.0	27.0	28.0
00-34	28.0	27.0	24.0	23.0	28.0	28.0
00-36	27.0	27.0	25.0	24.0	27.0	28.0
00-38	28.0	28.0	24.0	23.0	28.0	28.0
00-40	29.0	29.0	25.0	24.0	27.0	29.0
00-42	28.0	29.0	24.0	24.0	27.0	29.0
00-44	28.0	28.0	24.0	23.0	28.0	28.0
00-46	27.0	27.0	23.0	23.0	26.0	28.0
00-48	28.0	27.0	24.0	24.0	28.0	28.0
00-50	28.0	28.0	23.0	23.0	26.0	28.0
00-52	29.0	29.0	23.0	24.0	26.0	30.0
00-54	29.0	29.0	24.0	24.0	27.0	29.0
00-56	28.0	28.0	23.0	23.0	27.0	28.0
00-58	28.0	28.0	23.0	23.0	27.0	28.0
01-00	30.0	30.0	24.0	24.0	28.0	29.0
01-02	28.0	28.0	24.0	22.0	28.0	28.0
01-04	28.0	28.0	22.0	22.0	27.0	28.0
01-06	28.0	28.0	24.0	22.0	27.0	28.0
01-08	28.0	27.0	23.0	23.0	28.0	27.0
01-10	28.0	28.0	24.0	23.0	27.0	28.0
01-12	29.0	29.0	24.0	24.0	27.0	29.0
01-14	29.0	28.0	23.0	22.0	28.0	28.0
01-16	28.0	28.0	22.0	23.0	25.0	28.0
01-18	29.0	29.0	23.0	24.0	26.0	29.0
01-20	28.0	29.0	24.0	23.0	27.0	29.0
01-22	28.0	28.0	22.0	23.0	27.0	28.0
01-24	28.0	28.0	24.0	24.0	27.0	28.0
01-26	28.0	28.0	23.0	22.0	26.0	28.0
01-28	28.0	28.0	24.0	22.0	26.0	28.0
01-30	28.0	28.0	24.0	22.0	27.0	29.0
01-32	28.0	28.0	24.0	23.0	27.0	28.0
01-34	27.0	27.0	24.0	23.0	27.0	27.0
