00-00	40.0	40.0	36.0	36.0	40.0
00-02	38.0	38.0	35.0	34.0	38.0
00-04	38.0	38.0	36.0	35.0	38.0
00-06	39.0	38.0	35.0	36.0	39.0
00-08	39.0	39.0	33.0	35.0	39.0
00-10	39.0	39.0	34.0	36.0	39.0
00-12	40.0	39.0	36.0	35.0	41.0
00-14	39.0	38.0	35.0	36.0	39.0
00-16	40.0	39.0	34.0	36.0	40.0
00-18	39.0	39.0	35.0	36.0	39.0
00-20	41.0	41.0	35.0	37.0	40.0
00-22	38.0	39.0	36.0	37.0	39.0
00-24	39.0	39.0	35.0	36.0	39.0
00-26	39.0	39.0	36.0	37.0	39.0
00-28	40.0	40.0	35.0	36.0	39.0
00-30	40.0	39.0	35.0	36.0	40.0
00-32	40.0	38.0	35.0	36.0	40.0
00-34	39.0	39.0	35.0	37.0	39.0
00-36	39.0	38.0	35.0	36.0	38.0
00-38	39.0	39.0	34.0	36.0	40.0
00-40	38.0	38.0	35.0	37.0	38.0
00-42	39.0	39.0	34.0	37.0	39.0
00-44	39.0	38.0	34.0	35.0	40.0
00-46	39.0	38.0	35.0	36.0	40.0
00-48	39.0	39.0	33.0	37.0	39.0
00-50	39.0	39.0	34.0	35.0	39.0
00-52	38.0	38.0	34.0	36.0	38.0
00-54	39.0	39.0	35.0	37.0	39.0
00-56	38.0	38.0	35.0	36.0	38.0
00-58	38.0	38.0	35.0	37.0	38.0
01-00	38.0	38.0	36.0	37.0	38.0
01-02	38.0	38.0	35.0	37.0	38.0
01-04	38.0	37.0	35.0	36.0	38.0
01-06	38.0	38.0	35.0	36.0	39.0
01-08	39.0	39.0	37.0	37.0	39.0
01-10	38.0	38.0	34.0	36.0	39.0
01-12	40.0	39.0	35.0	36.0	40.0
01-14	40.0	38.0	35.0	37.0	40.0
01-16	39.0	39.0	35.0	35.0	39.0
01-18	40.0	39.0	35.0	36.0	40.0
01-20	40.0	39.0	36.0	36.0	40.0
01-22	39.0	38.0	34.0	36.0	40.0
01-24	39.0	39.0	34.0	36.0	38.0
01-26	39.0	39.0	34.0	36.0	40.0
01-28	39.0	39.0	34.0	36.0	38.0
01-30	38.0	38.0	34.0	36.0	38.0
01-32	38.0	38.0	34.0	37.0	39.0
01-34	39.0	39.0	34.0	37.0	39.0
01-36	39.0	38.0	35.0	37.0	39.0
01-38	38.0	38.0	34.0	36.0	39.0
01-40	39.0	38.0	34.0	36.0	39.0
01-42	40.0	39.0	35.0	36.0	40.0
01-44	39.0	39.0	34.0	37.0	39.0
01-46	39.0	39.0	34.0	37.0	39.0
01-48	40.0	39.0	35.0	36.0	40.0
01-50	40.0	38.0	35.0	38.0	40.0
01-52	39.0	38.0	35.0	36.0	39.0
01-54	39.0	38.0	35.0	36.0	39.0
01-56	39.0	39.0	34.0	36.0	39.0
01-58	39.0	39.0	35.0	36.0	39.0
02-00	39.0	38.0	36.0	36.0	39.0
02-02	39.0	39.0	36.0	35.0	39.0
02-04	38.0	38.0	35.0	36.0	38.0
02-06	39.0	39.0	36.0	36.0	38.0
02-08	39.0	39.0	35.0	35.0	39.0
02-10	40.0	40.0	37.0	38.0	40.0
02-12	40.0	39.0	36.0	35.0	40.0
02-14	39.0	39.0	34.0	36.0	38.0
02-16	39.0	38.0	35.0	36.0	39.0
02-18	40.0	39.0	36.0	36.0	40.0
02-20	39.0	38.0	35.0	36.0	39.0
02-22	40.0	39.0	35.0	36.0	40.0
02-24	39.0	39.0	36.0	37.0	39.0
02-26	40.0	39.0	36.0	36.0	40.0
02-28	39.0	39.0	36.0	37.0	39.0
02-30	40.0	38.0	35.0	36.0	40.0
02-32	41.0	39.0	35.0	35.0	40.0
02-34	39.0	39.0	35.0	36.0	39.0
02-36	40.0	40.0	36.0	36.0	40.0
02-38	38.0	38.0	35.0	36.0	39.0
02-40	40.0	40.0	35.0	36.0	40.0
02-42	40.0	39.0	35.0	37.0	40.0
02-44	40.0	40.0	35.0	36.0	40.0
02-46	39.0	38.0	35.0	36.0	39.0
02-48	39.0	39.0	36.0	36.0	39.0
02-50	39.0	37.0	35.0	36.0	39.0
02-52	39.0	37.0	36.0	37.0	39.0
02-54	39.0	39.0	35.0	36.0	39.0
02-56	40.0	38.0	35.0	36.0	39.0
02-58	40.0	40.0	36.0	35.0	39.0
03-00	39.0	39.0	36.0	35.0	39.0
03-02	39.0	38.0	34.0	37.0	39.0
03-04	39.0	38.0	35.0	36.0	39.0
03-06	39.0	39.0	35.0	36.0	38.0
03-08	38.0	38.0	35.0	37.0	38.0
03-10	40.0	40.0	36.0	36.0	38.0
03-12	40.0	39.0	36.0	35.0	40.0
03-14	39.0	38.0	35.0	36.0	39.0
03-16	39.0	38.0	35.0	36.0	38.0
03-18	39.0	38.0	35.0	36.0	39.0
03-20	39.0	39.0	36.0	35.0	38.0
03-22	40.0	40.0	35.0	36.0	39.0
03-24	40.0	39.0	35.0	36.0	40.0
03-26	39.0	39.0	35.0	36.0	40.0
03-28	40.0	40.0	35.0	37.0	40.0
03-30	40.0	40.0	35.0	36.0	39.0
03-32	40.0	38.0	35.0	35.0	40.0
03-34	38.0	38.0	35.0	36.0	40.0
03-36	39.0	39.0	36.0	37.0	40.0
03-38	39.0	38.0	36.0	36.0	39.0
03-40	39.0	39.0	35.0	37.0	39.0
03-42	39.0	39.0	35.0	36.0	39.0
03-44	39.0	38.0	35.0	36.0	39.0
03-46	39.0	38.0	36.0	36.0	39.0
03-48	39.0	39.0	36.0	37.0	39.0
03-50	38.0	38.0	35.0	36.0	39.0
03-52	39.0	38.0	35.0	37.0	40.0
03-54	40.0	39.0	36.0	36.0	40.0
03-56	40.0	38.0	36.0	36.0	39.0
03-58	39.0	39.0	36.0	36.0	39.0
04-00	39.0	39.0	36.0	36.0	39.0
04-02	39.0	39.0	35.0	35.0	39.0
04-04	39.0	38.0	36.0	37.0	39.0
04-06	40.0	39.0	34.0	37.0	40.0
04-08	39.0	39.0	36.0	36.0	39.0
04-10	39.0	39.0	35.0	37.0	39.0
04-12	38.0	38.0	35.0	36.0	39.0
04-14	39.0	38.0	35.0	36.0	39.0
04-16	39.0	38.0	35.0	35.0	39.0
04-18	40.0	40.0	35.0	37.0	40.0
04-20	39.0	39.0	35.0	36.0	39.0
04-22	39.0	39.0	35.0	36.0	38.0
04-24	40.0	40.0	35.0	36.0	40.0
04-26	40.0	39.0	36.0	36.0	40.0
04-28	40.0	40.0	35.0	36.0	40.0
04-30	40.0	39.0	35.0	36.0	40.0
04-32	40.0	40.0	35.0	35.0	39.0
04-34	40.0	40.0	35.0	36.0	38.0
04-36	39.0	39.0	35.0	35.0	39.0
04-38	39.0	39.0	34.0	37.0	39.0
04-40	39.0	39.0	35.0	36.0	40.0
04-42	40.0	39.0	35.0	37.0	40.0
04-44	39.0	39.0	35.0	36.0	40.0
04-46	39.0	38.0	35.0	37.0	39.0
04-48	40.0	39.0	35.0	37.0	40.0
04-50	39.0	39.0	35.0	36.0	39.0
04-52	40.0	39.0	35.0	36.0	40.0
04-54	39.0	38.0	36.0	37.0	39.0
04-56	40.0	40.0	35.0	36.0	40.0
04-58	40.0	39.0	35.0	36.0	40.0
05-00	39.0	38.0	36.0	37.0	39.0
05-02	41.0	39.0	36.0	36.0	40.0
