00-00	17.0	17.0	8.0	10.0	14.0	17.0
00-02	15.0	14.0	8.0	9.0	12.0	15.0
00-04	14.0	14.0	7.0	8.0	14.0	14.0
00-06	16.0	16.0	10.0	9.0	14.0	16.0
00-08	14.0	14.0	7.0	9.0	13.0	14.0
00-10	15.0	14.0	9.0	9.0	13.0	15.0
00-12	15.0	15.0	9.0	9.0	13.0	15.0
00-14	15.0	14.0	8.0	9.0	13.0	15.0
00-16	13.0	13.0	8.0	9.0	13.0	13.0
00-18	14.0	14.0	10.0	9.0	15.0	15.0
00-20	15.0	16.0	10.0	11.0	15.0	16.0
00-22	13.0	13.0	10.0	8.0	14.0	14.0
00-24	14.0	14.0	11.0	9.0	13.0	14.0
00-26	14.0	13.0	9.0	8.0	14.0	14.0
00-28	15.0	14.0	10.0	7.0	15.0	15.0
00-30	15.0	15.0	11.0	9.0	13.0	15.0
00-32	14.0	14.0	9.0	8.0	14.0	14.0
00-34	14.0	13.0	9.0	9.0	14.0	14.0
00-36	14.0	14.0	9.0	9.0	14.0	14.0
00-38	15.0	15.0	9.0	8.0	14.0	15.0
00-40	14.0	14.0	8.0	10.0	14.0	14.0
00-42	14.0	14.0	9.0	10.0	14.0	14.0
00-44	14.0	15.0	7.0	8.0	14.0	15.0
00-46	14.0	14.0	7.0	9.0	13.0	14.0
00-48	14.0	14.0	8.0	9.0	14.0	14.0
00-50	14.0	14.0	8.0	9.0	13.0	14.0
00-52	15.0	15.0	8.0	8.0	13.0	15.0
00-54	15.0	15.0	8.0	9.0	14.0	15.0
00-56	14.0	14.0	7.0	9.0	13.0	14.0
00-58	14.0	14.0	7.0	9.0	13.0	14.0
01-00	15.0	15.0	10.0	10.0	14.0	15.0
01-02	14.0	13.0	9.0	9.0	12.0	15.0
01-04	14.0	14.0	8.0	8.0	14.0	14.0
01-06	15.0	15.0	8.0	9.0	14.0	15.0
01-08	15.0	15.0	9.0	9.0	14.0	15.0
01-10	14.0	14.0	7.0	8.0	13.0	14.0
01-12	15.0	14.0	9.0	9.0	15.0	15.0
01-14	15.0	15.0	8.0	9.0	13.0	15.0
01-16	15.0	15.0	8.0	9.0	13.0	15.0
01-18	14.0	14.0	8.0	9.0	14.0	14.0
01-20	15.0	14.0	9.0	9.0	13.0	14.0
01-22	14.0	14.0	8.0	7.0	12.0	14.0
01-24	16.0	16.0	10.0	8.0	14.0	16.0
01-26	14.0	13.0	8.0	7.0	14.0	14.0
01-28	15.0	14.0	8.0	8.0	15.0	15.0
01-30	15.0	15.0	9.0	9.0	15.0	15.0
01-32	15.0	15.0	8.0	8.0	14.0	15.0
01-34	15.0	15.0	9.0	7.0	13.0	16.0
01-36	14.0	14.0	9.0	10.0	14.0	14.0
01-38	14.0	14.0	9.0	8.0	14.0	14.0
01-40	15.0	15.0	11.0	8.0	15.0	15.0
01-42	16.0	16.0	10.0	8.0	14.0	16.0
01-44	14.0	14.0	8.0	8.0	14.0	14.0
01-46	16.0	14.0	9.0	8.0	13.0	15.0
01-48	16.0	16.0	10.0	8.0	13.0	15.0
01-50	14.0	13.0	8.0	8.0	12.0	14.0
01-52	15.0	15.0	9.0	8.0	13.0	15.0
01-54	15.0	15.0	10.0	9.0	14.0	15.0
01-56	13.0	13.0	10.0	8.0	15.0	15.0
01-58	14.0	13.0	10.0	9.0	14.0	14.0
02-00	15.0	15.0	11.0	9.0	15.0	15.0
02-02	14.0	14.0	8.0	8.0	14.0	14.0
02-04	14.0	14.0	8.0	8.0	14.0	14.0
02-06	16.0	16.0	9.0	10.0	15.0	15.0
02-08	15.0	15.0	8.0	10.0	14.0	15.0
02-10	15.0	13.0	8.0	8.0	15.0	15.0
02-12	14.0	14.0	10.0	10.0	13.0	14.0
02-14	15.0	14.0	8.0	9.0	14.0	14.0
02-16	15.0	15.0	9.0	8.0	13.0	15.0
02-18	16.0	16.0	9.0	7.0	15.0	16.0
02-20	16.0	16.0	9.0	9.0	13.0	15.0
02-22	14.0	13.0	9.0	9.0	14.0	15.0
02-24	15.0	14.0	10.0	8.0	13.0	15.0
02-26	14.0	14.0	9.0	9.0	14.0	14.0
02-28	14.0	14.0	9.0	9.0	13.0	15.0
02-30	15.0	15.0	9.0	9.0	15.0	15.0
02-32	14.0	12.0	9.0	8.0	14.0	14.0
02-34	14.0	12.0	8.0	9.0	14.0	14.0
02-36	14.0	13.0	9.0	9.0	15.0	15.0
02-38	14.0	13.0	10.0	8.0	14.0	14.0
02-40	14.0	14.0	11.0	9.0	14.0	14.0
02-42	15.0	15.0	9.0	9.0	14.0	15.0
02-44	14.0	14.0	7.0	9.0	14.0	15.0
02-46	14.0	14.0	7.0	9.0	13.0	14.0
02-48	15.0	14.0	8.0	9.0	15.0	15.0
02-50	14.0	14.0	8.0	7.0	13.0	14.0
02-52	14.0	14.0	7.0	8.0	13.0	14.0
02-54	15.0	14.0	9.0	10.0	14.0	14.0
02-56	14.0	14.0	8.0	8.0	12.0	15.0
02-58	14.0	14.0	7.0	8.0	13.0	15.0
03-00	15.0	15.0	10.0	9.0	14.0	15.0
03-02	15.0	14.0	8.0	9.0	12.0	15.0
03-04	16.0	16.0	8.0	8.0	14.0	16.0
03-06	15.0	14.0	9.0	8.0	14.0	15.0
03-08	15.0	15.0	8.0	8.0	14.0	15.0
03-10	14.0	14.0	8.0	9.0	13.0	14.0
03-12	15.0	15.0	10.0	8.0	14.0	15.0
03-14	15.0	14.0	8.0	9.0	13.0	15.0
03-16	14.0	14.0	7.0	8.0	13.0	14.0
03-18	15.0	15.0	8.0	10.0	14.0	15.0
03-20	15.0	15.0	9.0	10.0	14.0	15.0
03-22	14.0	13.0	8.0	7.0	14.0	14.0
03-24	15.0	15.0	8.0	8.0	14.0	15.0
03-26	16.0	14.0	8.0	7.0	15.0	15.0
03-28	15.0	14.0	10.0	7.0	14.0	15.0
03-30	16.0	15.0	8.0	7.0	16.0	16.0
03-32	14.0	14.0	8.0	7.0	14.0	14.0
03-34	14.0	14.0	9.0	7.0	14.0	14.0
03-36	14.0	14.0	8.0	9.0	15.0	15.0
03-38	14.0	14.0	10.0	7.0	13.0	14.0
03-40	15.0	15.0	10.0	8.0	14.0	15.0
03-42	15.0	15.0	8.0	8.0	14.0	15.0
03-44	14.0	13.0	9.0	7.0	13.0	14.0
03-46	14.0	14.0	9.0	8.0	13.0	14.0
03-48	15.0	15.0	9.0	9.0	14.0	15.0
03-50	15.0	15.0	10.0	7.0	14.0	14.0
03-52	14.0	14.0	9.0	8.0	14.0	14.0
03-54	14.0	14.0	11.0	10.0	14.0	14.0
03-56	15.0	13.0	10.0	7.0	15.0	15.0
03-58	14.0	13.0	8.0	8.0	14.0	14.0
04-00	15.0	15.0	10.0	9.0	15.0	16.0
04-02	14.0	14.0	9.0	8.0	13.0	14.0
04-04	14.0	14.0	8.0	8.0	14.0	14.0
04-06	15.0	15.0	9.0	8.0	15.0	15.0
04-08	14.0	14.0	10.0	8.0	14.0	14.0
04-10	14.0	14.0	9.0	7.0	14.0	14.0
04-12	15.0	15.0	9.0	7.0	14.0	15.0
04-14	14.0	14.0	7.0	8.0	13.0	14.0
04-16	15.0	15.0	8.0	8.0	13.0	14.0
04-18	14.0	14.0	10.0	9.0	14.0	14.0
04-20	15.0	15.0	10.0	7.0	14.0	15.0
04-22	14.0	14.0	9.0	8.0	13.0	14.0
04-24	15.0	15.0	10.0	8.0	13.0	15.0
04-26	13.0	13.0	8.0	8.0	12.0	14.0
04-28	14.0	13.0	9.0	7.0	14.0	14.0
04-30	15.0	15.0	9.0	8.0	14.0	15.0
04-32	14.0	14.0	10.0	8.0	13.0	14.0
04-34	15.0	14.0	9.0	8.0	14.0	15.0
04-36	14.0	14.0	9.0	9.0	14.0	15.0
04-38	13.0	13.0	9.0	7.0	13.0	14.0
04-40	14.0	14.0	10.0	9.0	14.0	14.0
04-42	16.0	16.0	9.0	7.0	14.0	16.0
04-44	14.0	14.0	9.0	7.0	14.0	14.0
04-46	14.0	14.0	9.0	8.0	13.0	14.0
04-48	14.0	14.0	9.0	7.0	13.0	14.0
04-50	15.0	15.0	8.0	9.0	13.0	15.0
04-52	15.0	14.0	8.0	9.0	13.0	15.0
04-54	14.0	14.0	10.0	7.0	14.0	14.0
04-56	14.0	13.0	10.0	8.0	14.0	14.0
04-58	14.0	14.0	11.0	8.0	13.0	14.0
05-00	15.0	15.0	11.0	9.0	16.0	16.0
05-02	14.0	14.0	8.0	9.0	13.0	14.0
05-04	13.0	13.0	8.0	8.0	13.0	14.0
05-06	15.0	15.0	8.0	9.0	14.0	15.0
05-08	15.0	15.0	7.0	8.0	14.0	15.0
05-10	15.0	15.0	8.0	8.0	13.0	15.0
05-12	16.0	16.0	8.0	9.0	12.0	16.0
05-14	14.0	13.0	8.0	9.0	14.0	14.0
05-16	14.0	12.0	10.0	8.0	14.0	14.0
05-18	14.0	14.0	9.0	9.0	15.0	15.0
05-20	14.0	13.0	11.0	8.0	14.0	14.0
05-22	14.0	13.0	7.0	9.0	14.0	15.0
05-24	16.0	16.0	9.0	8.0	15.0	16.0
05-26	14.0	14.0	8.0	9.0	13.0	14.0
05-28	13.0	15.0	8.0	9.0	13.0	15.0
05-30	15.0	15.0	9.0	9.0	14.0	15.0
05-32	14.0	13.0	8.0	9.0	13.0	14.0
05-34	15.0	15.0	8.0	8.0	13.0	15.0
05-36	14.0	14.0	8.0	9.0	14.0	14.0
05-38	15.0	13.0	9.0	6.0	15.0	15.0
05-40	15.0	14.0	10.0	8.0	15.0	15.0
05-42	14.0	13.0	9.0	9.0	16.0	16.0
05-44	13.0	12.0	9.0	7.0	14.0	14.0
05-46	14.0	13.0	9.0	8.0	14.0	14.0
05-48	14.0	14.0	10.0	9.0	13.0	14.0
05-50	15.0	13.0	10.0	7.0	15.0	15.0
05-52	14.0	14.0	10.0	9.0	14.0	14.0
05-54	16.0	14.0	9.0	8.0	16.0	16.0
05-56	15.0	13.0	8.0	8.0	15.0	15.0
05-58	15.0	14.0	8.0	8.0	13.0	15.0
06-00	15.0	14.0	10.0	10.0	15.0	15.0
06-02	14.0	14.0	9.0	7.0	15.0	15.0
06-04	15.0	14.0	8.0	8.0	15.0	15.0
06-06	15.0	15.0	10.0	8.0	14.0	15.0
06-08	15.0	14.0	9.0	7.0	15.0	15.0
06-10	14.0	14.0	10.0	7.0	14.0	14.0
06-12	14.0	14.0	11.0	8.0	14.0	14.0
06-14	15.0	15.0	9.0	8.0	15.0	15.0
06-16	14.0	14.0	9.0	8.0	15.0	15.0
06-18	15.0	14.0	10.0	8.0	14.0	15.0
06-20	16.0	16.0	9.0	9.0	13.0	16.0
06-22	14.0	14.0	8.0	8.0	14.0	14.0
06-24	16.0	16.0	9.0	9.0	15.0	15.0
06-26	15.0	15.0	8.0	8.0	14.0	15.0
06-28	14.0	14.0	8.0	8.0	13.0	14.0
06-30	15.0	15.0	9.0	9.0	14.0	15.0
06-32	14.0	14.0	8.0	8.0	14.0	14.0
06-34	14.0	14.0	7.0	8.0	13.0	14.0
06-36	16.0	15.0	8.0	8.0	14.0	15.0
06-38	14.0	13.0	8.0	7.0	13.0	14.0
06-40	15.0	14.0	9.0	9.0	15.0	15.0
06-42	16.0	16.0	10.0	8.0	14.0	16.0
06-44	14.0	13.0	8.0	8.0	12.0	14.0
06-46	15.0	15.0	8.0	9.0	14.0	15.0
06-48	15.0	15.0	10.0	8.0	14.0	15.0
06-50	16.0	13.0	9.0	7.0	16.0	16.0
06-52	14.0	13.0	8.0	7.0	14.0	14.0
06-54	14.0	14.0	9.0	8.0	14.0	14.0
06-56	14.0	13.0	8.0	7.0	14.0	14.0
06-58	14.0	13.0	8.0	7.0	14.0	14.0
07-00	16.0	14.0	10.0	9.0	15.0	15.0
07-02	16.0	13.0	8.0	7.0	16.0	15.0
07-04	15.0	15.0	9.0	7.0	14.0	15.0
07-06	15.0	15.0	9.0	9.0	15.0	15.0
07-08	15.0	14.0	8.0	6.0	14.0	14.0
07-10	13.0	13.0	10.0	7.0	13.0	13.0
07-12	14.0	14.0	9.0	9.0	14.0	14.0
07-14	14.0	13.0	9.0	8.0	14.0	14.0
07-16	14.0	13.0	8.0	8.0	14.0	14.0
07-18	15.0	14.0	10.0	9.0	15.0	15.0
07-20	15.0	15.0	9.0	8.0	13.0	15.0
07-22	14.0	14.0	10.0	7.0	14.0	14.0
07-24	13.0	13.0	10.0	8.0	13.0	13.0
07-26	14.0	13.0	8.0	8.0	13.0	15.0
07-28	14.0	14.0	8.0	9.0	13.0	14.0
07-30	14.0	14.0	11.0	9.0	14.0	14.0
07-32	13.0	13.0	10.0	9.0	13.0	13.0
07-34	14.0	13.0	10.0	9.0	14.0	14.0
07-36	15.0	15.0	9.0	8.0	14.0	15.0
07-38	13.0	13.0	10.0	8.0	13.0	13.0
07-40	15.0	15.0	11.0	8.0	15.0	15.0
07-42	14.0	14.0	10.0	10.0	14.0	15.0
07-44	14.0	14.0	8.0	7.0	13.0	15.0
07-46	15.0	14.0	9.0	8.0	15.0	15.0
07-48	15.0	15.0	9.0	9.0	14.0	15.0
07-50	13.0	13.0	10.0	8.0	12.0	14.0
07-52	15.0	14.0	10.0	8.0	16.0	16.0
07-54	15.0	15.0	10.0	8.0	15.0	16.0
07-56	14.0	14.0	10.0	8.0	14.0	15.0
07-58	14.0	14.0	11.0	9.0	14.0	14.0
08-00	14.0	14.0	11.0	10.0	14.0	14.0
08-02	14.0	14.0	8.0	10.0	12.0	14.0
08-04	14.0	14.0	9.0	8.0	14.0	14.0
08-06	15.0	15.0	11.0	10.0	14.0	14.0
08-08	14.0	14.0	8.0	9.0	14.0	14.0
08-10	14.0	14.0	8.0	9.0	13.0	14.0
08-12	15.0	15.0	11.0	10.0	14.0	15.0
