00-00	24.0	23.0	19.0	17.0	24.0	23.0
00-02	24.0	24.0	18.0	17.0	22.0	22.0
00-04	24.0	24.0	18.0	17.0	22.0	23.0
00-06	24.0	23.0	19.0	18.0	24.0	24.0
00-08	23.0	22.0	16.0	18.0	22.0	23.0
00-10	23.0	23.0	17.0	17.0	23.0	23.0
00-12	24.0	24.0	17.0	17.0	24.0	24.0
00-14	22.0	22.0	16.0	18.0	23.0	23.0
00-16	24.0	23.0	18.0	18.0	23.0	24.0
00-18	24.0	24.0	20.0	20.0	23.0	24.0
00-20	24.0	23.0	18.0	18.0	24.0	24.0
00-22	24.0	21.0	18.0	15.0	24.0	24.0
00-24	24.0	24.0	18.0	18.0	23.0	24.0
00-26	23.0	21.0	17.0	16.0	23.0	23.0
00-28	23.0	22.0	16.0	15.0	23.0	23.0
00-30	24.0	24.0	17.0	17.0	22.0	24.0
00-32	23.0	23.0	18.0	16.0	23.0	23.0
00-34	23.0	22.0	17.0	15.0	23.0	23.0
00-36	24.0	24.0	17.0	18.0	23.0	24.0
00-38	22.0	21.0	17.0	16.0	22.0	22.0
00-40	24.0	22.0	18.0	19.0	23.0	23.0
00-42	22.0	22.0	18.0	17.0	23.0	23.0
00-44	22.0	22.0	18.0	16.0	22.0	22.0
00-46	23.0	23.0	19.0	17.0	22.0	23.0
00-48	24.0	24.0	19.0	17.0	23.0	24.0
00-50	23.0	22.0	15.0	17.0	23.0	23.0
00-52	22.0	22.0	17.0	18.0	22.0	22.0
00-54	23.0	23.0	17.0	19.0	23.0	24.0
00-56	22.0	22.0	17.0	19.0	22.0	23.0
00-58	23.0	23.0	16.0	17.0	21.0	23.0
01-00	23.0	23.0	19.0	19.0	22.0	23.0
01-02	22.0	22.0	19.0	17.0	22.0	22.0
01-04	23.0	23.0	17.0	18.0	22.0	23.0
01-06	23.0	23.0	17.0	19.0	23.0	23.0
01-08	23.0	23.0	16.0	18.0	21.0	23.0
01-10	22.0	23.0	17.0	17.0	22.0	23.0
01-12	22.0	22.0	19.0	18.0	23.0	23.0
01-14	22.0	22.0	18.0	16.0	23.0	23.0
01-16	23.0	23.0	19.0	17.0	23.0	23.0
01-18	23.0	23.0	19.0	18.0	22.0	23.0
01-20	24.0	24.0	19.0	18.0	24.0	24.0
01-22	24.0	22.0	18.0	17.0	23.0	23.0
01-24	24.0	22.0	17.0	17.0	24.0	23.0
01-26	23.0	22.0	19.0	16.0	22.0	22.0
01-28	24.0	20.0	18.0	17.0	23.0	23.0
01-30	24.0	23.0	18.0	18.0	24.0	24.0
01-32	23.0	22.0	17.0	16.0	23.0	23.0
01-34	23.0	22.0	19.0	16.0	23.0	23.0
01-36	23.0	23.0	20.0	17.0	22.0	23.0
01-38	22.0	21.0	19.0	17.0	22.0	22.0
01-40	24.0	24.0	19.0	16.0	22.0	24.0
01-42	24.0	24.0	19.0	18.0	23.0	24.0
01-44	22.0	22.0	19.0	18.0	22.0	22.0
01-46	23.0	23.0	17.0	18.0	22.0	23.0
01-48	23.0	23.0	19.0	19.0	23.0	24.0
01-50	23.0	22.0	18.0	16.0	23.0	23.0
01-52	24.0	24.0	19.0	16.0	23.0	24.0
01-54	23.0	23.0	19.0	16.0	23.0	23.0
01-56	23.0	22.0	19.0	15.0	23.0	23.0
01-58	22.0	22.0	19.0	17.0	21.0	22.0
02-00	24.0	24.0	20.0	18.0	23.0	24.0
02-02	22.0	22.0	17.0	17.0	21.0	22.0
02-04	23.0	23.0	16.0	17.0	21.0	23.0
02-06	24.0	24.0	18.0	16.0	22.0	24.0
02-08	23.0	23.0	18.0	17.0	22.0	22.0
02-10	22.0	22.0	19.0	17.0	22.0	22.0
02-12	24.0	24.0	20.0	17.0	22.0	24.0
02-14	22.0	22.0	19.0	17.0	22.0	22.0
02-16	22.0	22.0	17.0	17.0	22.0	22.0
02-18	23.0	21.0	19.0	19.0	23.0	23.0
02-20	24.0	22.0	19.0	18.0	24.0	24.0
02-22	23.0	23.0	16.0	17.0	23.0	23.0
02-24	24.0	23.0	18.0	17.0	24.0	24.0
02-26	23.0	22.0	17.0	18.0	22.0	22.0
02-28	22.0	22.0	17.0	18.0	21.0	22.0
02-30	24.0	24.0	19.0	19.0	23.0	24.0
02-32	24.0	24.0	16.0	17.0	22.0	24.0
02-34	22.0	22.0	17.0	18.0	22.0	22.0
