00-00	22.0	22.0	16.0	18.0	22.0	22.0
00-02	23.0	22.0	15.0	15.0	22.0	22.0
00-04	22.0	22.0	16.0	16.0	22.0	22.0
00-06	23.0	23.0	16.0	17.0	22.0	23.0
00-08	22.0	21.0	16.0	15.0	22.0	22.0
00-10	23.0	21.0	16.0	15.0	23.0	23.0
00-12	22.0	21.0	16.0	16.0	23.0	23.0
00-14	22.0	21.0	16.0	16.0	22.0	22.0
00-16	22.0	22.0	15.0	17.0	20.0	22.0
00-18	24.0	24.0	16.0	17.0	20.0	24.0
00-20	23.0	23.0	17.0	16.0	23.0	23.0
00-22	22.0	21.0	16.0	17.0	21.0	21.0
00-24	23.0	23.0	16.0	18.0	21.0	23.0
00-26	22.0	22.0	16.0	16.0	21.0	22.0
00-28	23.0	22.0	17.0	16.0	21.0	22.0
00-30	22.0	22.0	16.0	17.0	22.0	23.0
00-32	22.0	22.0	16.0	17.0	20.0	22.0
00-34	22.0	22.0	15.0	18.0	21.0	21.0
00-36	24.0	24.0	17.0	16.0	22.0	24.0
00-38	23.0	23.0	16.0	16.0	20.0	22.0
00-40	22.0	22.0	16.0	17.0	22.0	22.0
00-42	22.0	22.0	18.0	17.0	21.0	22.0
00-44	22.0	22.0	17.0	16.0	23.0	23.0
00-46	22.0	22.0	16.0	16.0	22.0	22.0
00-48	23.0	22.0	17.0	18.0	23.0	23.0
00-50	22.0	21.0	16.0	16.0	24.0	24.0
00-52	23.0	22.0	16.0	16.0	23.0	23.0
00-54	23.0	22.0	17.0	16.0	23.0	23.0
00-56	21.0	20.0	16.0	16.0	22.0	22.0
00-58	22.0	21.0	16.0	16.0	22.0	22.0
01-00	23.0	23.0	18.0	16.0	23.0	23.0
01-02	21.0	21.0	15.0	16.0	20.0	21.0
01-04	22.0	22.0	16.0	16.0	21.0	22.0
01-06	23.0	22.0	16.0	17.0	23.0	23.0
01-08	22.0	20.0	16.0	15.0	21.0	21.0
01-10	22.0	21.0	16.0	15.0	22.0	22.0
01-12	23.0	23.0	15.0	17.0	23.0	23.0
01-14	22.0	22.0	16.0	15.0	22.0	22.0
01-16	22.0	20.0	16.0	15.0	21.0	21.0
01-18	22.0	22.0	16.0	17.0	22.0	22.0
01-20	22.0	22.0	17.0	17.0	23.0	23.0
01-22	21.0	21.0	16.0	17.0	21.0	22.0
01-24	21.0	21.0	15.0	17.0	20.0	21.0
01-26	22.0	22.0	16.0	16.0	21.0	22.0
01-28	22.0	21.0	14.0	16.0	22.0	22.0
01-30	21.0	21.0	16.0	18.0	21.0	22.0
01-32	22.0	22.0	15.0	16.0	20.0	22.0
01-34	21.0	22.0	15.0	16.0	20.0	22.0
01-36	22.0	21.0	16.0	17.0	23.0	23.0
01-38	21.0	21.0	16.0	16.0	20.0	22.0
01-40	22.0	22.0	16.0	18.0	21.0	22.0
01-42	22.0	21.0	15.0	17.0	22.0	22.0
01-44	21.0	21.0	15.0	15.0	21.0	21.0
01-46	23.0	23.0	15.0	17.0	20.0	22.0
01-48	22.0	23.0	15.0	17.0	21.0	23.0
01-50	23.0	23.0	15.0	15.0	21.0	22.0
01-52	22.0	21.0	15.0	16.0	20.0	21.0
01-54	21.0	21.0	16.0	15.0	21.0	21.0
01-56	22.0	22.0	16.0	16.0	20.0	22.0
01-58	22.0	20.0	16.0	16.0	21.0	22.0
02-00	23.0	23.0	15.0	16.0	21.0	23.0
02-02	21.0	20.0	15.0	16.0	21.0	21.0
02-04	21.0	20.0	16.0	14.0	22.0	22.0
02-06	21.0	21.0	16.0	17.0	21.0	21.0
02-08	21.0	20.0	16.0	16.0	20.0	20.0
02-10	21.0	21.0	17.0	15.0	21.0	21.0
02-12	22.0	21.0	17.0	16.0	22.0	22.0
02-14	21.0	21.0	15.0	16.0	20.0	21.0
02-16	22.0	20.0	16.0	16.0	22.0	22.0
02-18	21.0	21.0	17.0	16.0	20.0	21.0
02-20	23.0	22.0	16.0	16.0	23.0	23.0
02-22	21.0	20.0	15.0	14.0	21.0	21.0
02-24	22.0	22.0	16.0	16.0	21.0	21.0
02-26	21.0	20.0	15.0	14.0	21.0	21.0
02-28	22.0	21.0	16.0	14.0	21.0	21.0
02-30	22.0	22.0	16.0	14.0	22.0	22.0
02-32	21.0	21.0	16.0	15.0	21.0	21.0
02-34	22.0	21.0	14.0	15.0	20.0	21.0
02-36	22.0	21.0	16.0	14.0	22.0	22.0
02-38	22.0	21.0	16.0	14.0	21.0	21.0
02-40	22.0	21.0	16.0	15.0	22.0	22.0
02-42	22.0	22.0	16.0	15.0	22.0	22.0
02-44	22.0	22.0	15.0	14.0	21.0	22.0
02-46	21.0	20.0	16.0	13.0	21.0	21.0
02-48	21.0	21.0	16.0	14.0	21.0	21.0
02-50	21.0	21.0	15.0	14.0	21.0	21.0
