00-00	17.0	17.0	11.0	11.0	16.0	17.0
00-02	18.0	17.0	9.0	10.0	14.0	17.0
00-04	17.0	17.0	9.0	10.0	14.0	17.0
00-06	17.0	17.0	10.0	10.0	15.0	17.0
00-08	16.0	16.0	10.0	10.0	14.0	16.0
00-10	17.0	17.0	8.0	10.0	15.0	16.0
00-12	17.0	17.0	12.0	10.0	15.0	17.0
00-14	16.0	16.0	10.0	10.0	14.0	16.0
00-16	16.0	16.0	12.0	9.0	16.0	16.0
00-18	16.0	16.0	11.0	10.0	14.0	16.0
00-20	17.0	15.0	11.0	11.0	16.0	16.0
00-22	16.0	15.0	11.0	10.0	15.0	16.0
00-24	17.0	16.0	9.0	10.0	18.0	18.0
00-26	17.0	16.0	9.0	10.0	16.0	16.0
00-28	16.0	16.0	10.0	10.0	15.0	16.0
00-30	16.0	16.0	12.0	10.0	16.0	16.0
00-32	16.0	16.0	11.0	9.0	15.0	16.0
00-34	16.0	16.0	12.0	10.0	15.0	16.0
00-36	16.0	16.0	12.0	10.0	16.0	16.0
00-38	16.0	15.0	11.0	9.0	16.0	16.0
00-40	17.0	15.0	12.0	10.0	17.0	17.0
00-42	16.0	16.0	11.0	9.0	16.0	17.0
00-44	16.0	16.0	11.0	9.0	16.0	16.0
00-46	17.0	16.0	10.0	11.0	15.0	16.0
00-48	17.0	17.0	11.0	10.0	17.0	17.0
00-50	17.0	17.0	10.0	9.0	15.0	17.0
00-52	16.0	16.0	10.0	11.0	14.0	16.0
00-54	17.0	16.0	11.0	12.0	16.0	16.0
00-56	16.0	16.0	10.0	10.0	14.0	16.0
00-58	16.0	16.0	9.0	10.0	15.0	16.0
01-00	17.0	17.0	10.0	10.0	17.0	17.0
01-02	16.0	15.0	9.0	9.0	16.0	16.0
01-04	16.0	16.0	10.0	9.0	15.0	16.0
01-06	16.0	16.0	11.0	11.0	14.0	16.0
01-08	16.0	16.0	11.0	9.0	15.0	16.0
01-10	16.0	15.0	10.0	9.0	15.0	16.0
01-12	16.0	16.0	12.0	10.0	15.0	16.0
01-14	15.0	15.0	12.0	9.0	14.0	15.0
01-16	17.0	15.0	11.0	9.0	16.0	16.0
01-18	17.0	16.0	11.0	9.0	17.0	17.0
01-20	18.0	18.0	11.0	11.0	16.0	18.0
01-22	16.0	16.0	9.0	11.0	16.0	16.0
01-24	17.0	17.0	10.0	10.0	16.0	17.0
01-26	15.0	15.0	10.0	9.0	13.0	15.0
01-28	15.0	15.0	9.0	11.0	14.0	15.0
01-30	16.0	16.0	12.0	10.0	16.0	16.0
01-32	15.0	15.0	9.0	10.0	14.0	15.0
01-34	16.0	17.0	9.0	10.0	14.0	17.0
01-36	16.0	16.0	11.0	11.0	15.0	16.0
01-38	16.0	16.0	9.0	11.0	15.0	16.0
01-40	17.0	16.0	11.0	9.0	16.0	17.0
01-42	18.0	18.0	11.0	10.0	15.0	18.0
01-44	16.0	16.0	9.0	11.0	13.0	16.0
01-46	15.0	14.0	10.0	9.0	14.0	15.0
01-48	16.0	15.0	12.0	11.0	16.0	16.0
01-50	17.0	17.0	8.0	11.0	14.0	17.0
01-52	16.0	16.0	9.0	10.0	15.0	16.0
01-54	15.0	15.0	12.0	11.0	15.0	15.0
01-56	17.0	15.0	10.0	9.0	17.0	17.0
