00-00	18.0	18.0	15.0	14.0	18.0	19.0
00-02	18.0	18.0	13.0	11.0	18.0	18.0
00-04	18.0	17.0	12.0	11.0	17.0	17.0
00-06	18.0	18.0	13.0	12.0	17.0	18.0
00-08	18.0	17.0	12.0	12.0	18.0	18.0
00-10	19.0	19.0	11.0	11.0	17.0	18.0
00-12	19.0	19.0	12.0	11.0	17.0	18.0
00-14	18.0	18.0	12.0	12.0	18.0	19.0
00-16	18.0	18.0	12.0	12.0	17.0	18.0
00-18	18.0	18.0	12.0	13.0	18.0	18.0
00-20	19.0	20.0	12.0	13.0	18.0	20.0
00-22	18.0	17.0	11.0	11.0	17.0	18.0
00-24	19.0	19.0	12.0	12.0	19.0	19.0
00-26	18.0	18.0	12.0	12.0	16.0	18.0
00-28	18.0	18.0	13.0	11.0	18.0	18.0
00-30	19.0	19.0	13.0	11.0	18.0	19.0
00-32	17.0	16.0	12.0	12.0	18.0	18.0
00-34	17.0	17.0	13.0	12.0	17.0	17.0
00-36	19.0	19.0	15.0	12.0	19.0	19.0
00-38	19.0	19.0	13.0	12.0	16.0	19.0
00-40	18.0	18.0	12.0	13.0	17.0	18.0
00-42	19.0	19.0	14.0	12.0	17.0	19.0
00-44	17.0	17.0	13.0	11.0	16.0	17.0
00-46	18.0	18.0	13.0	12.0	17.0	18.0
00-48	18.0	18.0	14.0	13.0	17.0	18.0
00-50	17.0	17.0	13.0	10.0	18.0	18.0
00-52	17.0	17.0	13.0	12.0	17.0	17.0
00-54	19.0	19.0	13.0	13.0	17.0	19.0
00-56	18.0	18.0	13.0	11.0	16.0	18.0
00-58	18.0	18.0	13.0	11.0	18.0	18.0
01-00	19.0	19.0	13.0	12.0	18.0	19.0
01-02	18.0	18.0	13.0	11.0	15.0	18.0
01-04	17.0	17.0	14.0	11.0	17.0	17.0
01-06	18.0	18.0	14.0	12.0	18.0	18.0
01-08	18.0	18.0	11.0	11.0	16.0	18.0
01-10	19.0	19.0	12.0	11.0	14.0	19.0
01-12	19.0	18.0	13.0	10.0	17.0	19.0
01-14	18.0	16.0	13.0	10.0	18.0	18.0
01-16	17.0	17.0	12.0	13.0	16.0	18.0
01-18	18.0	17.0	14.0	12.0	18.0	18.0
01-20	18.0	18.0	13.0	13.0	17.0	18.0
01-22	17.0	17.0	12.0	11.0	15.0	19.0
01-24	17.0	17.0	13.0	12.0	17.0	17.0
01-26	18.0	16.0	12.0	11.0	17.0	17.0
01-28	18.0	17.0	12.0	10.0	18.0	18.0
01-30	19.0	18.0	13.0	11.0	18.0	19.0
01-32	18.0	18.0	12.0	11.0	17.0	18.0
01-34	18.0	18.0	12.0	11.0	16.0	18.0
01-36	19.0	19.0	12.0	12.0	19.0	19.0
01-38	18.0	19.0	12.0	11.0	17.0	19.0
01-40	19.0	17.0	12.0	13.0	18.0	18.0
01-42	18.0	18.0	13.0	12.0	18.0	18.0
01-44	19.0	17.0	12.0	9.0	19.0	18.0
01-46	18.0	18.0	13.0	12.0	18.0	18.0
01-48	18.0	18.0	13.0	11.0	17.0	18.0
01-50	18.0	18.0	12.0	11.0	17.0	18.0
01-52	18.0	18.0	11.0	11.0	17.0	18.0
01-54	19.0	19.0	12.0	12.0	18.0	19.0
01-56	18.0	18.0	12.0	12.0	17.0	17.0
01-58	17.0	17.0	12.0	11.0	16.0	17.0
02-00	19.0	19.0	12.0	13.0	18.0	19.0
02-02	17.0	17.0	12.0	11.0	18.0	18.0
02-04	19.0	18.0	12.0	10.0	18.0	18.0
02-06	18.0	18.0	14.0	11.0	18.0	18.0
02-08	18.0	18.0	13.0	11.0	18.0	18.0
02-10	18.0	17.0	12.0	10.0	18.0	18.0
02-12	18.0	18.0	15.0	12.0	18.0	18.0
02-14	17.0	17.0	13.0	10.0	18.0	18.0
02-16	17.0	17.0	12.0	11.0	17.0	17.0
02-18	18.0	17.0	14.0	12.0	18.0	18.0
02-20	19.0	19.0	13.0	11.0	18.0	19.0
02-22	18.0	18.0	12.0	10.0	17.0	18.0
02-24	18.0	18.0	13.0	12.0	18.0	18.0
02-26	17.0	17.0	11.0	12.0	17.0	17.0
02-28	17.0	17.0	13.0	12.0	17.0	17.0
02-30	17.0	17.0	14.0	12.0	17.0	17.0
02-32	17.0	17.0	13.0	11.0	18.0	18.0
02-34	17.0	17.0	14.0	11.0	17.0	17.0
02-36	17.0	17.0	14.0	12.0	16.0	17.0
02-38	17.0	17.0	13.0	10.0	17.0	18.0
02-40	18.0	17.0	13.0	12.0	18.0	17.0
02-42	17.0	17.0	14.0	12.0	18.0	18.0
02-44	17.0	17.0	12.0	11.0	18.0	18.0
02-46	17.0	16.0	12.0	11.0	16.0	17.0
02-48	18.0	18.0	13.0	11.0	17.0	18.0
02-50	17.0	16.0	11.0	11.0	17.0	17.0
02-52	17.0	17.0	13.0	10.0	18.0	18.0
02-54	17.0	17.0	14.0	13.0	18.0	18.0
02-56	17.0	16.0	13.0	10.0	16.0	17.0
02-58	17.0	17.0	14.0	11.0	17.0	17.0
03-00	17.0	17.0	13.0	13.0	17.0	18.0
03-02	17.0	17.0	12.0	10.0	16.0	17.0
03-04	17.0	16.0	12.0	10.0	19.0	19.0
03-06	18.0	18.0	15.0	11.0	17.0	18.0
03-08	17.0	17.0	13.0	11.0	17.0	17.0
03-10	18.0	18.0	12.0	10.0	15.0	18.0
03-12	18.0	16.0	13.0	10.0	18.0	18.0
03-14	18.0	18.0	13.0	11.0	17.0	18.0
03-16	17.0	17.0	12.0	10.0	17.0	17.0
03-18	18.0	18.0	13.0	12.0	19.0	19.0
03-20	19.0	19.0	13.0	10.0	17.0	19.0
03-22	18.0	18.0	12.0	11.0	15.0	17.0
03-24	19.0	19.0	13.0	12.0	15.0	20.0
03-26	18.0	18.0	11.0	11.0	17.0	18.0
03-28	18.0	18.0	12.0	11.0	17.0	18.0
03-30	21.0	19.0	14.0	11.0	20.0	21.0
