00-00	45.0	45.0	42.0	43.0	45.0
00-02	47.0	44.0	41.0	41.0	47.0
00-04	47.0	47.0	41.0	41.0	42.0
00-06	47.0	47.0	44.0	43.0	45.0
00-08	47.0	44.0	41.0	43.0	47.0
00-10	46.0	45.0	40.0	41.0	46.0
00-12	47.0	45.0	43.0	46.0	47.0
00-14	46.0	45.0	42.0	46.0	46.0
00-16	47.0	45.0	42.0	47.0	45.0
00-18	46.0	46.0	44.0	46.0	45.0
00-20	47.0	45.0	41.0	47.0	46.0
00-22	46.0	47.0	46.0	43.0	44.0
00-24	50.0	50.0	43.0	43.0	44.0
00-26	49.0	49.0	41.0	41.0	43.0
00-28	45.0	45.0	42.0	41.0	43.0
00-30	47.0	47.0	46.0	45.0	46.0
00-32	48.0	48.0	43.0	43.0	46.0
00-34	49.0	49.0	43.0	44.0	43.0
00-36	46.0	46.0	42.0	46.0	45.0
00-38	47.0	44.0	39.0	43.0	47.0
00-40	46.0	46.0	42.0	41.0	44.0
00-42	48.0	48.0	42.0	42.0	44.0
00-44	47.0	47.0	43.0	43.0	45.0
00-46	46.0	44.0	39.0	43.0	46.0
00-48	47.0	45.0	42.0	43.0	47.0
00-50	47.0	43.0	40.0	41.0	47.0
00-52	47.0	45.0	39.0	41.0	47.0
00-54	47.0	45.0	40.0	43.0	47.0
00-56	49.0	43.0	40.0	41.0	50.0
00-58	48.0	45.0	40.0	41.0	48.0
01-00	47.0	46.0	42.0	47.0	46.0
01-02	47.0	46.0	41.0	47.0	45.0
01-04	49.0	45.0	39.0	42.0	49.0
01-06	50.0	50.0	43.0	42.0	44.0
01-08	50.0	45.0	40.0	43.0	50.0
01-10	46.0	45.0	42.0	46.0	46.0
01-12	47.0	46.0	41.0	46.0	46.0
01-14	48.0	49.0	42.0	42.0	43.0
01-16	47.0	45.0	41.0	47.0	46.0
01-18	51.0	51.0	43.0	43.0	44.0
01-20	47.0	45.0	43.0	45.0	47.0
01-22	48.0	48.0	43.0	43.0	43.0
01-24	47.0	47.0	43.0	46.0	47.0
01-26	45.0	45.0	44.0	42.0	45.0
01-28	46.0	46.0	45.0	44.0	45.0
01-30	46.0	46.0	42.0	43.0	45.0
01-32	45.0	45.0	45.0	42.0	44.0
01-34	45.0	45.0	41.0	44.0	45.0
01-36	46.0	45.0	41.0	45.0	46.0
01-38	45.0	45.0	40.0	43.0	45.0
01-40	46.0	45.0	41.0	43.0	46.0
01-42	46.0	46.0	43.0	41.0	44.0
01-44	48.0	48.0	43.0	43.0	45.0
01-46	46.0	45.0	42.0	46.0	46.0
01-48	47.0	44.0	42.0	47.0	47.0
01-50	48.0	45.0	42.0	48.0	46.0
01-52	47.0	44.0	42.0	46.0	47.0
01-54	47.0	46.0	43.0	48.0	48.0
01-56	47.0	45.0	43.0	47.0	48.0
01-58	47.0	44.0	42.0	46.0	46.0
02-00	47.0	45.0	43.0	47.0	47.0
02-02	49.0	49.0	43.0	43.0	44.0
02-04	46.0	45.0	42.0	46.0	46.0
02-06	46.0	45.0	45.0	43.0	46.0
02-08	47.0	47.0	41.0	41.0	44.0
02-10	49.0	43.0	42.0	43.0	49.0
02-12	47.0	47.0	43.0	42.0	45.0
02-14	47.0	47.0	41.0	42.0	44.0
02-16	47.0	47.0	42.0	42.0	44.0
02-18	47.0	47.0	43.0	42.0	44.0
02-20	47.0	47.0	41.0	41.0	44.0
02-22	46.0	46.0	42.0	44.0	46.0
02-24	47.0	47.0	43.0	43.0	45.0
02-26	46.0	46.0	44.0	43.0	45.0
02-28	48.0	45.0	41.0	44.0	47.0
02-30	46.0	46.0	45.0	45.0	45.0
02-32	47.0	45.0	47.0	43.0	45.0
02-34	46.0	46.0	45.0	43.0	44.0
02-36	47.0	46.0	46.0	44.0	47.0
02-38	50.0	50.0	42.0	42.0	44.0
02-40	49.0	45.0	40.0	42.0	49.0
02-42	49.0	45.0	42.0	44.0	49.0
02-44	50.0	44.0	41.0	41.0	50.0
02-46	47.0	44.0	42.0	47.0	47.0
02-48	50.0	45.0	42.0	44.0	49.0
02-50	47.0	44.0	42.0	47.0	46.0
02-52	49.0	49.0	43.0	42.0	45.0
02-54	50.0	50.0	43.0	41.0	45.0
02-56	44.0	44.0	44.0	42.0	43.0
02-58	50.0	50.0	42.0	42.0	45.0
03-00	50.0	50.0	44.0	42.0	45.0
03-02	44.0	44.0	42.0	41.0	43.0
03-04	50.0	49.0	40.0	46.0	50.0
03-06	46.0	45.0	42.0	44.0	46.0
03-08	44.0	44.0	44.0	43.0	44.0
03-10	46.0	46.0	44.0	43.0	45.0
03-12	48.0	45.0	41.0	43.0	48.0
03-14	48.0	48.0	43.0	39.0	44.0
03-16	47.0	44.0	42.0	47.0	46.0
03-18	47.0	46.0	43.0	47.0	47.0
03-20	50.0	50.0	44.0	40.0	43.0
03-22	51.0	51.0	42.0	42.0	45.0
03-24	50.0	50.0	42.0	41.0	44.0
03-26	50.0	50.0	42.0	40.0	43.0
03-28	50.0	50.0	42.0	42.0	44.0
03-30	47.0	45.0	43.0	47.0	48.0
03-32	47.0	44.0	47.0	43.0	46.0
03-34	50.0	42.0	40.0	41.0	49.0
03-36	46.0	46.0	46.0	45.0	45.0
03-38	49.0	49.0	43.0	42.0	45.0
03-40	46.0	45.0	43.0	46.0	46.0
03-42	47.0	47.0	42.0	43.0	45.0
03-44	47.0	47.0	43.0	40.0	45.0
03-46	47.0	45.0	41.0	44.0	47.0
03-48	47.0	46.0	43.0	45.0	47.0
03-50	46.0	46.0	40.0	44.0	45.0
03-52	45.0	45.0	41.0	44.0	45.0
03-54	47.0	45.0	43.0	44.0	47.0
03-56	51.0	51.0	43.0	41.0	44.0
03-58	47.0	44.0	43.0	47.0	47.0
04-00	47.0	46.0	47.0	45.0	46.0
04-02	51.0	43.0	39.0	43.0	50.0
04-04	46.0	45.0	46.0	43.0	44.0
04-06	47.0	47.0	47.0	44.0	47.0
04-08	49.0	50.0	42.0	41.0	44.0
04-10	51.0	51.0	43.0	41.0	44.0
04-12	50.0	50.0	43.0	43.0	44.0
04-14	47.0	45.0	41.0	47.0	46.0
04-16	47.0	47.0	40.0	41.0	45.0
04-18	50.0	50.0	44.0	41.0	45.0
04-20	51.0	51.0	43.0	41.0	44.0
04-22	47.0	47.0	44.0	42.0	44.0
04-24	50.0	50.0	44.0	43.0	45.0
04-26	45.0	44.0	42.0	45.0	45.0
04-28	45.0	44.0	42.0	44.0	45.0
04-30	47.0	46.0	45.0	45.0	47.0
04-32	47.0	46.0	44.0	44.0	46.0
04-34	46.0	44.0	42.0	44.0	46.0
04-36	46.0	45.0	43.0	44.0	46.0
